SECURITY_TYPE;TYPE;SECID;SHORTNAME;NAME;REGNUMBER;PRIMARY_BOARDID;FACEVALUE;FACEUNIT;ISIN
Фьючерс;futures;GAZPF;GAZPF;GAZPF;RFUD;;;
Акция обыкновенная;common_share;T;Т-Техно ао;Т-Технологии МКПАО ао;TQBR;3.63938;RUB;RU000A107UL4
Фьючерс;futures;TBU5;T-9.25;Фьючерсный контракт T-9.25;RFUD;;;
Акция обыкновенная;common_share;LKOH;ЛУКОЙЛ;НК ЛУКОЙЛ (ПАО) - ао;TQBR;0.025;RUB;RU0009024277
Корпоративная облигация;corporate_bond;RU000A1059Q2;ЛУКОЙЛ 30;ПАО "ЛУКОЙЛ" ЗО-30;TQCB;1000;USD;RU000A1059Q2
Корпоративная облигация;corporate_bond;RU000A1059R0;ЛУКОЙЛ 31;ПАО "ЛУКОЙЛ" ЗО-31;TQCB;1000;USD;RU000A1059R0
Корпоративная облигация;corporate_bond;RU000A1059N9;ЛУКОЙЛ 26;ПАО "ЛУКОЙЛ" ЗО-26;TQCB;1000;USD;RU000A1059N9
Корпоративная облигация;corporate_bond;RU000A1059P4;ЛУКОЙЛ 27;ПАО "ЛУКОЙЛ" ЗО-27;TQCB;1000;USD;RU000A1059P4
Фьючерс;futures;LKU5;LKOH-9.25;Фьючерсный контракт LKOH-9.25;RFUD;;;
Депозитарная расписка;depositary_receipt;LKOD-ME;LKOD-адр;АДР ЛУКОЙЛ ORD SHS;RPEY;0;RUB;US69343P1057
Акция обыкновенная;common_share;NVTK;Новатэк ао;ПАО "НОВАТЭК" ао;TQBR;0.1;RUB;RU000A0DKVS5
Биржевая облигация;exchange_bond;RU000A108G70;НОВАТЭК1Р2;НОВАТЭК 001P-02;TQCB;100;USD;RU000A108G70
Биржевая облигация;exchange_bond;RU000A10AUX8;НОВАТЭК1Р3;НОВАТЭК 001Р-03;TQCB;100;USD;RU000A10AUX8
Биржевая облигация;exchange_bond;RU000A106938;НОВАТЭК1Р1;НОВАТЭК 001P-01;TQCB;1000;RUB;RU000A106938
Биржевая облигация;exchange_bond;RU000A10BV55;НОВАТЭК1Р4;НОВАТЭК 001Р-04;TQCB;1000;USD;RU000A10BV55
Фьючерс;futures;NKU5;NOTK-9.25;Фьючерсный контракт NOTK-9.25;RFUD;;;
Депозитарная расписка;depositary_receipt;NVTK-ME;NVTK-гдр;ГДР НОВАТЭК ORD SHS;RPEY;0;RUB;US6698881090
Акция обыкновенная;common_share;SMLT;Самолет ао;ГК Самолет ао;TQBR;25;RUB;RU000A0ZZG02
Биржевая облигация;exchange_bond;RU000A10BW96;СамолетP18;ГК Самолет БО-П18;TQCB;1000;RUB;RU000A10BW96
Биржевая облигация;exchange_bond;RU000A107RZ0;СамолетP13;ГК Самолет БО-П13;TQCB;1000;RUB;RU000A107RZ0
Биржевая облигация;exchange_bond;RU000A10BFX7;СамолетP16;ГК Самолет БО-П16;TQCB;1000;RUB;RU000A10BFX7
Биржевая облигация;exchange_bond;RU000A109874;СамолетP15;ГК Самолет БО-П15;TQCB;1000;RUB;RU000A109874
Биржевая облигация;exchange_bond;RU000A1095L7;СамолетP14;ГК Самолет БО-П14;TQCB;1000;RUB;RU000A1095L7
Биржевая облигация;exchange_bond;RU000A104YT6;СамолетP12;ГК Самолет БО-П12;TQCB;1000;RUB;RU000A104YT6
Биржевая облигация;exchange_bond;RU000A104JQ3;СамолетP11;ГК Самолет БО-П11;TQCB;1000;RUB;RU000A104JQ3
Биржевая облигация;exchange_bond;RU000A100QA0;Самолет1P6;ГК Самолет БО-П06;TQCB;1000;RUB;RU000A100QA0
Корпоративная облигация;corporate_bond;RU000A0JWYJ0;Самолет 01;Группа компаний "Самолет" 01;TQCB;1000;RUB;RU000A0JWYJ0
Биржевая облигация;exchange_bond;RU000A100Q50;Самолет1P5;ГК Самолет БО-П05;TQCB;1000;RUB;RU000A100Q50
Биржевая облигация;exchange_bond;RU000A0ZZZZ2;Самолет1P4;ГК Самолет БО-П04;TQCB;1000;RUB;RU000A0ZZZZ2
Фьючерс;futures;SSU5;SMLT-9.25;Фьючерсный контракт SMLT-9.25;RFUD;;;
Акция обыкновенная;common_share;PIKK;ПИК ао;ПИК СЗ (ПАО) ао;TQBR;62.5;RUB;RU000A0JP7J7
Биржевая облигация;exchange_bond;RU000A0ZZ1M2;ПИК БО-П04;ПИК СЗ (ПАО) БО-П04;TQCB;1000;RUB;RU000A0ZZ1M2
Фьючерс;futures;PIU5;PIKK-9.25;Фьючерсный контракт PIKK-9.25;RFUD;;;
Депозитарная расписка;depositary_receipt;PIK-ME;PIK-гдр;ГДР ГруппаКомпаний ПИК ORD SHS;RPEY;0;RUB;US69338N2062
Акция обыкновенная;common_share;X5;КЦ ИКС 5;Корпоративный центр ИКС 5;TQBR;1164.26;RUB;RU000A108X38
Фьючерс;futures;X5U5;X5-9.25;Фьючерсный контракт X5-9.25;RFUD;;;
Акция обыкновенная;common_share;GMKN;ГМКНорНик;ГМК "Нор.Никель" ПАО ао;TQBR;0.01;RUB;RU0007288411
Биржевая облигация;exchange_bond;RU000A1083A6;НорНикБ1P7;ГМК Нор.никель БО-001Р-07;TQCB;1000;RUB;RU000A1083A6
Биржевая облигация;exchange_bond;RU000A10B4K3;НорНикБ1P8;ГМК Нор.никель БО-001Р-08;TQCB;100;USD;RU000A10B4K3
Биржевая облигация;exchange_bond;RU000A109TW9;НорНик Б10;ГМК Нор.никель БО-10;TQCB;1000;RUB;RU000A109TW9
Биржевая облигация;exchange_bond;RU000A10BU23;НорНик1P11;ГМК Нор.никель БО-001Р-11-CNY;TQCB;1000;CNY;RU000A10BU23
Биржевая облигация;exchange_bond;RU000A105A61;НорНикБ1P2;ГМК Нор.никель БО-001Р-02;TQCB;1000;RUB;RU000A105A61
Биржевая облигация;exchange_bond;RU000A1069N8;НорНик БО9;ГМК Нор.никель БО-09;TQCB;1000;RUB;RU000A1069N8
Корпоративная облигация;corporate_bond;RU000A107BL4;НорНикЗ25Д;ГМК Норильский никель ЗО25-Д;TQCB;1000;USD;RU000A107BL4
Биржевая облигация;exchange_bond;RU000A105NL3;НорНикБ1P6;ГМК Нор.никель БО-001Р-06;TQOY;1000;CNY;RU000A105NL3
Корпоративная облигация;corporate_bond;RU000A107C67;НорНикЗ26Д;ГМК Норильский никель ЗО26-Д;TQCB;1000;USD;RU000A107C67
Биржевая облигация;exchange_bond;RU000A10B9S5;НорНикБ1P9;ГМК Нор.никель БО-001Р-09;TQCB;1000;RUB;RU000A10B9S5
Биржевая облигация;exchange_bond;RU000A10BQU0;НорНик1P10;ГМК Нор.никель БО-001Р-10;TQCB;100;USD;RU000A10BQU0
Биржевая облигация;exchange_bond;RU000A10BTU4;НорНик1P12;ГМК Нор.никель БО-001Р-12;TQCB;100;USD;RU000A10BTU4
Биржевая облигация;exchange_bond;RU000A105ML5;НорНикБ1P5;ГМК Нор.никель БО-001Р-05;TQCB;1000;CNY;RU000A105ML5
Фьючерс;futures;GKU5;GMKN-9.25;Фьючерсный контракт GMKN-9.25;RFUD;;;
Акция обыкновенная;common_share;YDEX;ЯНДЕКС;МКПАО ЯНДЕКС;TQBR;0.4;RUB;RU000A107T19
Биржевая облигация;exchange_bond;RU000A10BF48;ЯНДЕКС1Р1;МКПАО ЯНДЕКС 001Р-01;TQCB;1000;RUB;RU000A10BF48
Фьючерс;futures;YDU5;YDEX-9.25;Фьючерсный контракт YDEX-9.25;RFUD;;;
Акция обыкновенная;common_share;POSI;iПозитив;Группа Позитив ао;TQBR;0.5;RUB;RU000A103X66
Биржевая облигация;exchange_bond;RU000A10BWC6;iПозитивР3;Группа Позитив 001Р-03;TQCB;1000;RUB;RU000A10BWC6
Биржевая облигация;exchange_bond;RU000A10AHJ4;iПозитивР2;Группа Позитив 001Р-02;TQCB;1000;RUB;RU000A10AHJ4
Биржевая облигация;exchange_bond;RU000A109098;iПозитивР1;Группа Позитив 001Р-01;TQCB;1000;RUB;RU000A109098
Фьючерс;futures;PSU5;POSI-9.25;Фьючерсный контракт POSI-9.25;RFUD;;;
Акция обыкновенная;common_share;PLZL;Полюс;Полюс ПАО ао;TQBR;0.1;RUB;RU000A0JNAA8
Биржевая облигация;exchange_bond;RU000A108L81;Полюс Б1P4;Полюс ПБО-04;TQCB;100;USD;RU000A108L81
Биржевая облигация;exchange_bond;RU000A1054W1;Полюс Б1P2;Полюс ПБО-02;TQCB;1000;CNY;RU000A1054W1
Биржевая облигация;exchange_bond;RU000A105VC5;Полюс Б1P3;Полюс ПБО-03;TQCB;1000;RUB;RU000A105VC5
Биржевая облигация;exchange_bond;RU000A100XC2;Полюс Б1P1;Полюс ПБО-01;TQCB;1000;RUB;RU000A100XC2
Корпоративная облигация;corporate_bond;RU000A108P79;ПолюсЗО28Д;Полюс ЗО28-Д;TQCB;1000;USD;RU000A108P79
Корпоративная облигация;corporate_bond;RU000A107PA7;PolyusZL1;Полюс 001PLZL-01;TQCB;8557.82;RUB;RU000A107PA7
Фьючерс;futures;PZU5;PLZL-9.25;Фьючерсный контракт PLZL-9.25;RFUD;;;
Акция обыкновенная;common_share;MGNT;Магнит ао;"Магнит" ПАО ао;TQBR;0.01;RUB;RU000A0JKQU8
Биржевая облигация;exchange_bond;RU000A10A9Z1;Магнит4P05;Магнит ПАО БО-004Р-05;TQCB;1000;RUB;RU000A10A9Z1
Биржевая облигация;exchange_bond;RU000A10ANZ8;Магнит5P01;Магнит ПАО БО-005Р-01;TQCB;1000;RUB;RU000A10ANZ8
Биржевая облигация;exchange_bond;RU000A10B0A2;Магнит5P03;Магнит ПАО БО-005Р-03;TQCB;1000;RUB;RU000A10B0A2
Биржевая облигация;exchange_bond;RU000A1090K0;Магнит4P06;Магнит ПАО БО-004Р-06;TQCB;1000;RUB;RU000A1090K0
Биржевая облигация;exchange_bond;RU000A105KQ8;Магнит4P01;Магнит ПАО БО-004Р-01;TQCB;1000;RUB;RU000A105KQ8
Биржевая облигация;exchange_bond;RU000A10AXH5;Магнит5P02;Магнит ПАО БО-005Р-02;TQCB;1000;RUB;RU000A10AXH5
Биржевая облигация;exchange_bond;RU000A105TP1;Магнит4P03;Магнит ПАО БО-004Р-03;TQCB;1000;RUB;RU000A105TP1
Биржевая облигация;exchange_bond;RU000A10AAT8;Магнит4P07;Магнит ПАО БО-004Р-07;TQCB;1000;RUB;RU000A10AAT8
Фьючерс;futures;MNU5;MGNT-9.25;Фьючерсный контракт MGNT-9.25;RFUD;;;
Депозитарная расписка;depositary_receipt;MGNT-ME;MGNT-гдр;ГДР Магнит ORD SHS;RPEY;0;RUB;US55953Q2021
Акция обыкновенная;common_share;ROSN;Роснефть;ПАО НК Роснефть;TQBR;0.01;RUB;RU000A0J2Q06
Биржевая облигация;exchange_bond;RU000A0JX132;Роснфт1P1;ПАО НК Роснефть 001P-01;TQCB;1000;RUB;RU000A0JX132
Биржевая облигация;exchange_bond;RU000A102EE4;Роснфт3P02;ПАО НК Роснефть 003P-02;TQCB;1000;RUB;RU000A102EE4
Биржевая облигация;exchange_bond;RU000A10A125;Роснфт4P3;ПАО НК Роснефть 004P-03;TQCB;1000;RUB;RU000A10A125
Биржевая облигация;exchange_bond;RU000A0JXXE1;Роснфт1P7;ПАО НК Роснефть 001P-07;TQCB;1000;RUB;RU000A0JXXE1
Биржевая облигация;exchange_bond;RU000A0ZYJH7;Роснфт2P1;ПАО НК Роснефть 002P-01;TQCB;1000;RUB;RU000A0ZYJH7
Биржевая облигация;exchange_bond;RU000A0JXQK2;Роснфт1P4;ПАО НК Роснефть 001P-04;TQCB;1000;RUB;RU000A0JXQK2
Биржевая облигация;exchange_bond;RU000A102EF1;Роснфт3P01;ПАО НК Роснефть 003P-01;TQCB;1000;RUB;RU000A102EF1
Биржевая облигация;exchange_bond;RU000A0ZYT40;Роснфт2P4;ПАО НК Роснефть 002P-04;TQCB;1000;RUB;RU000A0ZYT40
Биржевая облигация;exchange_bond;RU000A1057S2;Роснфт2P12;ПАО НК Роснефть 002P-12;TQOY;1000;CNY;RU000A1057S2
Биржевая облигация;exchange_bond;RU000A0ZYVU5;Роснфт2P5;ПАО НК Роснефть 002P-05;TQCB;1000;RUB;RU000A0ZYVU5
Биржевая облигация;exchange_bond;RU000A0ZYJJ3;Роснфт2P2;ПАО НК Роснефть 002P-02;TQCB;1000;RUB;RU000A0ZYJJ3
Биржевая облигация;exchange_bond;RU000A0ZYLG5;Роснфт2P3;ПАО НК Роснефть 002P-03;TQCB;1000;RUB;RU000A0ZYLG5
Биржевая облигация;exchange_bond;RU000A101SF3;Роснфт2P10;ПАО НК Роснефть 002P-10;TQCB;1000;RUB;RU000A101SF3
Биржевая облигация;exchange_bond;RU000A100KY3;Роснфт2P8;ПАО НК Роснефть 002P-08;TQCB;1000;RUB;RU000A100KY3
Биржевая облигация;exchange_bond;RU000A0ZYCP5;Роснфт1P8;ПАО НК Роснефть 001P-08;TQCB;1000;RUB;RU000A0ZYCP5
Биржевая облигация;exchange_bond;RU000A1008P1;Роснфт2P6;ПАО НК Роснефть 002P-06;TQCB;1000;RUB;RU000A1008P1
Биржевая облигация;exchange_bond;RU000A0JXXD3;Роснфт1P6;ПАО НК Роснефть 001P-06;TQCB;1000;RUB;RU000A0JXXD3
Биржевая облигация;exchange_bond;RU000A100YQ0;Роснфт2P9;ПАО НК Роснефть 002P-09;TQCB;1000;RUB;RU000A100YQ0
Биржевая облигация;exchange_bond;RU000A109DY9;Роснфт4P2;ПАО НК Роснефть 004P-02;TQCB;1000;CNY;RU000A109DY9
Биржевая облигация;exchange_bond;RU000A0JX355;Роснфт1P2;ПАО НК Роснефть 001P-02;TQCB;1000;RUB;RU000A0JX355
Биржевая облигация;exchange_bond;RU000A1083N9;Роснфт4P1;ПАО НК Роснефть 004P-01;TQOY;1000;CNY;RU000A1083N9
Биржевая облигация;exchange_bond;RU000A105ZC6;Роснфт2P13;ПАО НК Роснефть 002P-13;TQOY;1000;CNY;RU000A105ZC6
Биржевая облигация;exchange_bond;RU000A1008Q9;Роснфт2P7;ПАО НК Роснефть 002P-07;TQCB;1000;RUB;RU000A1008Q9
Биржевая облигация;exchange_bond;RU000A103FC3;Роснфт2P11;ПАО НК Роснефть 002P-11;TQCB;1000;USD;RU000A103FC3
Биржевая облигация;exchange_bond;RU000A0JX413;Роснфт1P3;ПАО НК Роснефть 001P-03;TQCB;1000;RUB;RU000A0JX413
Фьючерс;futures;RNU5;ROSN-9.25;Фьючерсный контракт ROSN-9.25;RFUD;;;
Депозитарная расписка;depositary_receipt;ROSN-ME;ROSN-гдр;ГДР Роснефть ORD SHS;RPEY;0;RUB;US67812M2070
Акция обыкновенная;common_share;VKCO;МКПАО "ВК";Международная компания ПАО ВК;TQBR;0.00045;RUB;RU000A106YF0
Фьючерс;futures;VKU5;VKCO-9.25;Фьючерсный контракт VKCO-9.25;RFUD;;;
Корпоративная облигация;corporate_bond;XS2239639433;MAIL-25;VK Company Limited 01/10/25;RPEY;200000;USD;XS2239639433
Акция обыкновенная;common_share;AFLT;Аэрофлот;Аэрофлот-росс.авиалин(ПАО)ао;TQBR;1;RUB;RU0009062285
Биржевая облигация;exchange_bond;RU000A10BGJ4;Аэрофл2Б01;Аэрофлот П02-БО-01;TQCB;1000;RUB;RU000A10BGJ4
Биржевая облигация;exchange_bond;RU000A103943;Аэрофл БО1;Аэрофлот-росс.авиалин.ПАО БО-1;TQCB;1000;RUB;RU000A103943
Фьючерс;futures;AFU5;AFLT-9.25;Фьючерсный контракт AFLT-9.25;RFUD;;;
